time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
117,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.009999999776482582,-0.1400000061839819,-2.0,-0.0050367549763994345,0.5431690219672993,0.55,0.5527566105099562,0.0,0.14331325645036147,0.14441634500827366,0.0,0.0,0.0,-0.0050367549763994345,1.0458190055061136,50.22676348076507,-35.386618259617464,0.02082194696671272,0.0,0.7536618103676287,0.0027566105099561733,0.9791128635406494,0.0035812253890811817,0.9791128635406494,0.0035812253890811817,0.7697394635816049,0.7697394635816049,1.0,0.9382638382192661,1.8086707148333183,accel_std_60s,2.0423471881138116,0.769739463581605,0.0,0.0,-0.004185513995168642,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
118,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,-0.009999999776482582,-2.0,-0.0,0.5427801330784104,0.55,0.552899076766225,0.0,0.14331325645036147,0.14447914405133586,0.0,0.0,0.0,-0.0,1.05,50.18028263607592,-35.40985868196204,0.02092455332734869,0.0,0.7556075740829808,0.0028990767662248856,0.9791128635406494,0.0037566105099561733,0.9791128635406494,0.0037566105099561733,0.7717267357213212,0.7717267357213212,1.0,0.9386973771298143,1.7997387341367475,P_dem_95_60s,2.0315403963542598,0.7717267357213213,0.0,0.0,-0.004451434256940766,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
119,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5423912441895216,0.55,0.5530084351470883,0.0,0.14331325645036147,0.14454194309439808,0.0,0.0,0.0,-0.0,1.05,50.133615969409256,-35.433192015295376,0.020944030860265365,0.0,0.7554602610437646,0.0030084351470882685,0.9791128635406494,0.0038990767662248856,0.9791128635406494,0.0038990767662248856,0.771576280094905,0.771576280094905,1.0,0.9389243828966053,1.8004157145532738,P_dem_95_60s,2.057874079637895,0.771576280094905,0.0,0.0,-0.00471693001458849,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
120,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5420023553006327,0.55,0.5519401623802063,0.0,0.14331325645036147,0.14460474213746027,0.0,0.0,0.0,-0.0,1.05,50.08694930274259,-35.4565253486287,0.020963544688127087,0.0,0.19796452332591896,0.0019401623802062177,0.2554602610437646,0.002503652572631836,0.2554602610437646,0.002503652572631836,0.7749327528167065,0.7749327528167065,1.0,0.9239992765606916,1.7852836747722376,P_dem_95_60s,2.034999155117303,0.7749327528167064,0.0,0.0,-0.005798738183500216,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
121,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5416134664117438,0.55,0.5520393682165532,0.0,0.14331325645036147,0.14466754118052247,0.0,0.0,0.0,-0.0,1.05,50.04028263607592,-35.47985868196204,0.020983094912477882,0.0,0.15286748137517694,0.0020393682165531857,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8145571948944198,0.8145571948944198,1.0,0.9790767486007365,1.6012129485977085,accel_std_60s,1.9432854129210553,0.8145571948944197,0.0,0.0,-0.004460348671026365,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
122,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5412245775228549,0.55,0.5520391743703948,0.0,0.14331325645036147,0.14473034022358466,0.0,0.0,0.0,-0.0,1.05,49.993615969409255,-35.50319201529537,0.021002681635240942,0.0,0.15285295100554466,0.0020391743703948254,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8144797695517506,0.8144797695517506,1.0,0.9796898206406942,1.6015839391144577,accel_std_60s,1.944398384471303,0.8144797695517506,0.0,0.0,-0.00460733017066423,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
123,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.540835688633966,0.55,0.5520377643923684,0.0,0.14331325645036147,0.14479313926664686,0.0,0.0,0.0,-0.0,1.05,49.94694930274259,-35.5265253486287,0.021022304958720362,0.0,0.15274726151409174,0.002037764392368408,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8139166011465852,0.8139166011465852,1.0,0.9796813408153612,1.604280889613807,accel_std_60s,1.9444584216897864,0.813916601146585,0.0,0.0,-0.00491778295896205,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
124,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5404467997450771,0.55,0.5520362946769178,0.0,0.14331325645036147,0.14485593830970908,0.0,0.0,0.0,-0.0,1.05,49.90028263607593,-35.549858681962036,0.02104196498560294,0.0,0.15263709420960384,0.002036294676917778,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8133295726320477,0.8133295726320477,1.0,0.9796196611437671,1.6070892678486512,accel_std_60s,1.9448527421147537,0.8133295726320477,0.0,0.0,-0.005240789221638024,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
125,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5400579108561883,0.55,0.5520362377582381,0.0,0.14331325645036147,0.14491873735277128,0.0,0.0,0.0,-0.0,1.05,49.85361596940926,-35.57319201529537,0.021061661818959968,0.0,0.1526328276847341,0.002036237758238042,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8133068383755625,0.8133068383755625,1.0,0.9795553682508048,1.6071979718649787,accel_std_60s,1.93714803988417,0.8133068383755625,0.0,0.0,-0.0055766640191248435,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
126,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5396690219672994,0.55,0.552034835370501,0.0,0.14331325645036147,0.14498153639583347,0.0,0.0,0.0,-0.0,1.05,49.806949302742595,-35.5965253486287,0.021081395562249028,0.0,0.15252770714812308,0.0020348353705010097,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8127467016567693,0.8127467016567693,1.0,0.9795528783357792,1.609874909958167,accel_std_60s,1.93714803988417,0.8127467016567692,0.0,0.0,-0.005927545863664701,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
127,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5392801330784105,0.55,0.5520345948235813,0.0,0.14331325645036147,0.14504433543889567,0.0,0.0,0.0,-0.0,1.05,49.76028263607593,-35.619858681962036,0.021101166319315797,0.0,0.15250967617094524,0.0020345948235812915,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8126506232622078,0.8126506232622078,1.0,0.9794915307023785,1.6103338143180475,accel_std_60s,1.9385247529638119,0.8126506232622078,0.0,0.0,-0.006290426149644401,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
128,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5388912441895216,0.55,0.5520344298740802,0.0,0.14331325645036147,0.14510713448195786,0.0,0.0,0.0,-0.0,1.05,49.71361596940926,-35.64319201529537,0.021120974194395882,0.0,0.15249731184429763,0.0020344298740802113,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8125847397195457,0.8125847397195457,1.0,0.9794810079461842,1.6106484531748115,accel_std_60s,1.9394686695341035,0.8125847397195457,0.0,0.0,-0.006667592446059564,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
129,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5385023553006327,0.55,0.5520338507983444,0.0,0.14331325645036147,0.14516993352502006,0.0,0.0,0.0,-0.0,1.05,49.666949302742594,-35.6665253486287,0.021140819292116645,0.0,0.15245390533803516,0.0020338507983443713,0.18766942620277405,0.002503652572631836,0.18766942620277405,0.002503652572631836,0.8123534473500812,0.8123534473500812,1.0,0.9794737922088709,1.6117527475528253,accel_std_60s,1.9347507383885798,0.8123534473500811,0.0,0.0,-0.007058413786979347,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
130,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.5381134664117438,0.55,0.5523139770487752,0.0,0.14331325645036147,0.14523273256808228,0.0,0.0,0.0,-0.0,1.05,49.62028263607593,-35.689858681962036,0.021160701717499047,0.0,0.04345762455592703,0.002313977048775082,0.05339665152132511,0.0028431978821754455,0.05339665152132511,0.0028431978821754455,0.813864227770374,0.813864227770374,1.0,0.9601161724539629,1.6045315642055276,accel_std_60s,1.9130871883466865,0.813864227770374,0.0,0.0,-0.007823260417444107,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
131,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,-2.0,-0.0,0.537724577522855,0.55,0.5523339185411905,0.0,0.14331325645036147,0.14529553161114447,0.0,0.0,0.0,-0.0,1.05,49.57361596940926,-35.71319201529537,0.021180621575959496,0.0,0.04383213556973786,0.002333918541190446,0.05339665152132511,0.0028431978821754455,0.05339665152132511,0.0028431978821754455,0.8208779824373922,0.8208779824373922,1.0,0.9803177176850242,1.5707514174582355,accel_std_60s,1.8117467481048097,0.8208779824373922,0.0,0.0,-0.0078738770372881,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
132,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,1.1399999856948853,1.1399999856948853,-2.0,2.2024172541100744,0.5363997637017363,0.55,0.5523540663309253,0.0,0.14331325645036147,0.14550946685737776,0.0,0.0,0.0,2.2024172541100744,3.576997317020637,49.526949302742594,-35.7365253486287,0.07222325153030489,0.0,0.04421052094844835,0.002354066330925279,0.05339665152132511,0.0028431978821754455,0.05339665152132511,0.0028431978821754455,0.8279642953040215,0.8279642953040215,1.0,0.9810593628711731,1.536169127814958,accel_std_60s,1.7160306934545437,0.8279642953040215,0.0,0.0,-0.01041480489690425,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
133,new_robust_confidence_adapter,C04_heldout_nominal,heldout_evaluation,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,3.059999942779541,1.9199999570846558,-2.0,10.5015960922396,0.5318269676435704,0.55,0.5523723705024717,0.0,0.14331325645036147,0.1462478968428471,0.0,0.0,0.0,10.5015960922396,12.346549357047822,49.36797164420835,-35.81601417789582,0.25009229558849555,0.0,0.044554282272826026,0.002372370502471581,0.05339665152132511,0.0028431978821754455,0.05339665152132511,0.0028431978821754455,0.8344021769798113,0.8344021769798113,1.0,0.9818086804727418,1.5043261209872785,accel_std_60s,1.6285324872510691,0.8344021769798113,0.0,0.0,-0.020384737647091686,"C04_heldout_nominal | Heldout | Nominal | suburban arterial congested normal seed44 | SOC 0.65, mass 1.15, grade -2.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
