time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
112,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,12.8100004196167,-4.499999046325684,0.0,-117.542092778725,0.46927945998192255,0.55,0.5508089187529555,0.0,0.19506214320312293,0.20809715863666414,0.0,3.0,0.0,-23.239134401200072,-20.794786337128066,38.46820683495952,-39.53689250942129,0.5259590477975186,0.0,0.06920791931548059,0.0008089187529554329,0.5042427445020236,0.0017058883049476843,0.5042427445020236,0.0017058883049476843,0.289442181611692,0.4741920972254045,0.289442181611692,0.9004166666666666,3.0539784932487954,battery_limit_usage,4.034880228151328,0.3069692027940454,0.0,1.0,-0.5298243386887663,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
113,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,8.420000076293945,-4.390000343322754,0.0,-75.65104151437946,0.474093826610384,0.55,0.5510199289685082,0.0,0.19506214320312293,0.20731971904953223,0.0,3.0,0.0,-15.034191653476462,-12.998789896845905,39.77750819692683,-39.2288216007231,0.3313581536847974,0.0,0.1546880174756477,0.0010199289685081168,0.5692079193154806,0.0018089187529554329,0.5692079193154806,0.0018089187529554329,0.42943657747932795,0.5638334871821882,0.42943657747932795,0.9004166666666666,2.6762761128273698,battery_limit_usage,2.8713394722328136,0.41431201137556717,0.0,1.0,-0.4608351309551167,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
114,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,4.210000038146973,-4.210000038146973,0.0,-36.33830792779085,0.47623686946106175,0.55,0.5512695872000023,0.0,0.19506214320312293,0.20697365351742517,0.0,3.0,0.0,-7.441812887320176,-5.786215696829898,40.59595052376528,-39.03624693558464,0.14822674183760484,0.0,0.24786009920069083,0.001269587200002299,0.6546880174756478,0.002019928968508117,0.6546880174756478,0.002019928968508117,0.49176254560534083,0.6285306165691525,0.49176254560534083,0.9004166666666666,2.409280334520204,mass_scale,2.698000000000002,0.4987331347750437,0.0,1.0,-0.43431327247722595,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
115,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.800000011920929,-3.4100000262260437,0.0,-5.577601044868898,0.47773083885593126,0.55,0.5514130499651301,0.0,0.19506214320312293,0.20673240247877997,0.0,3.0,0.0,-5.577601044868898,-4.033717366147638,40.9602678083805,-38.95052522155753,0.10356002501129663,0.0,0.30540984401858584,0.0014130499651299915,0.7478600992006909,0.002269587200002299,0.7478600992006909,0.002269587200002299,0.6226021917679833,0.6226021917679833,0.6318767917709255,0.9004166666666666,2.4337406924165124,mass_scale,2.698000000000002,0.5104684849009524,0.0,1.0,-0.41899360712090183,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
116,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.15000000596046448,-0.6500000059604645,0.0,-0.18348009022873601,0.4773985928846904,0.55,0.5515005494296724,0.0,0.19506214320312293,0.20678605463920763,0.0,3.0,0.0,-0.18348009022873601,0.8970641223503348,41.21424260550832,-38.89076644576275,0.021765876688231107,0.0,0.34721936679959436,0.0015005494296724223,0.8054098440185858,0.0024130499651299916,0.8054098440185858,0.0024130499651299916,0.6218476415143718,0.6218476415143718,0.6932709713982802,0.9004166666666666,2.4368529027768404,mass_scale,2.698000000000002,0.521396225448331,0.0,1.0,-0.4208406265510952,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
117,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.009999999776482582,-0.1400000061839819,0.0,-0.0016088478365453606,0.4770101985859797,0.55,0.5515527352941699,0.0,0.19506214320312293,0.20684877381423866,0.0,0.0,0.0,-0.0016088478365453606,1.0486646065189105,41.15776079039736,-38.90405628461239,0.025479146250433952,0.0,0.36035132529865027,0.0015527352941698295,0.8472193667995944,0.002500549429672422,0.8472193667995944,0.002500549429672422,0.6209576486449386,0.6209576486449386,0.6849648221172584,0.9004166666666666,2.440523504326688,mass_scale,2.698000000000002,0.5172030096284218,0.0,1.0,-0.42457881598273556,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
118,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,-0.009999999776482582,0.0,0.0,0.4766213096970908,0.55,0.55158374526594,0.0,0.19506214320312293,0.20691157285730086,0.0,0.0,0.0,0.0,1.05,41.09173375961655,-38.91959205656081,0.025552584520828894,0.0,0.3604318530924776,0.0015837452659400073,0.8603513252986503,0.0025527352941698295,0.8603513252986503,0.0025527352941698295,0.6204110820096035,0.6204110820096035,0.6752549646494913,0.9004166666666666,2.4427775818588255,mass_scale,2.698000000000002,0.5138174051048723,0.0,1.0,-0.4283953303044582,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
119,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.47623242080820194,0.55,0.5516017038059737,0.0,0.19506214320312293,0.20697437190036305,0.0,0.0,0.0,0.0,1.05,41.02562264850544,-38.93514761211637,0.025593761464538102,0.0,0.3549918803575982,0.0016017038059736627,0.8604318530924776,0.002583745265940007,0.8604318530924776,0.002583745265940007,0.6199155261503451,0.6199155261503451,0.6655327424272692,0.9004166666666666,2.4448212060655536,mass_scale,2.698000000000002,0.5108374839251428,0.0,1.0,-0.4323569968925517,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
120,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.47584353191931306,0.55,0.5512148833534775,0.0,0.19506214320312293,0.20703717094342525,0.0,0.0,0.0,0.0,1.05,40.95951153739433,-38.950703167671925,0.025635071332366692,0.0,0.09283975265777605,0.0012148833534773623,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.6274504867863643,0.6274504867863643,0.6558105202050472,0.9669483933138148,2.4137380673168036,mass_scale,2.698000000000002,0.5670338617290759,0.0,1.0,-0.4367857969804144,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
121,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.4754546430304242,0.55,0.5512989183336089,0.0,0.19506214320312293,0.20709996998648744,0.0,0.0,0.0,0.0,1.05,40.89340042628322,-38.966258723227476,0.025676514768997752,0.0,0.09779006529364005,0.0012989183336088931,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.6460882979828251,0.6708520109242073,0.6460882979828251,0.9530122116226754,2.23384958192587,mass_scale,2.698000000000002,0.6044316765485694,0.0,1.0,-0.440305565693373,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
122,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.4750657541415353,0.55,0.5512977267891709,0.0,0.19506214320312293,0.20716276902954966,0.0,0.0,0.0,0.0,1.05,40.82728931517211,-38.981814278783034,0.025718092423290085,0.0,0.09623018126541695,0.0012977267891708364,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.636366075760603,0.6702366142809442,0.636366075760603,0.9565309724014631,2.236415863884391,mass_scale,2.698000000000002,0.6020542666114826,0.0,1.0,-0.44454627017313775,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
123,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.4746768652526464,0.55,0.5512966979867975,0.0,0.19506214320312293,0.20722556807261186,0.0,0.0,0.0,0.0,1.05,40.761178204061,-38.997369834338585,0.025759804948312058,0.0,0.09468488043211692,0.0012966979867974097,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.6266438535383809,0.6697052689890971,0.6266438535383809,0.9563072818761718,2.2386311677323234,mass_scale,2.698000000000002,0.5997554765511004,0.0,1.0,-0.4489568240916456,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
124,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.4742879763637575,0.55,0.5512956172194015,0.0,0.19506214320312293,0.20728836711567405,0.0,0.0,0.0,0.0,1.05,40.695067092949884,-39.01292538989414,0.025801653001375803,0.0,0.09313817501710644,0.00129561721940144,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.6169216313161588,0.6691470853356928,0.6169216313161588,0.9560909886958835,2.240957899315751,mass_scale,2.698000000000002,0.5974356147143365,0.0,1.0,-0.45348094774179654,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
125,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.47389908747486864,0.55,0.5512957904662416,0.0,0.19506214320312293,0.20735116615873625,0.0,0.0,0.0,0.0,1.05,40.62895598183878,-39.0284809454497,0.02584363724407174,0.0,0.09168264517711043,0.0012957904662415159,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.6071994090939368,0.6692365620857271,0.6071994090939368,0.95587271287194,2.2405849566806615,mass_scale,2.698000000000002,0.595695279317724,0.0,1.0,-0.4581182038460586,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
126,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.47351019858597976,0.55,0.5512947705838313,0.0,0.19506214320312293,0.20741396520179844,0.0,0.0,0.0,0.0,1.05,40.562844870727666,-39.04403650100525,0.025885758342303465,0.0,0.09014365554865993,0.0012947705838312375,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.5974771868717146,0.6687098236849066,0.5974771868717146,0.9557089646966764,2.2427802481224335,mass_scale,2.698000000000002,0.593407632905218,0.0,1.0,-0.46286984624208566,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
127,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.4731213096970909,0.55,0.5512945573626328,0.0,0.19506214320312293,0.20747676424486067,0.0,0.0,0.0,0.0,1.05,40.49673375961656,-39.05959205656081,0.025928016966322912,0.0,0.08866222371696446,0.0012945573626326977,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.5877549646494926,0.6685997013884458,0.5877549646494926,0.9554937200223308,2.243239152482314,mass_scale,2.698000000000002,0.5914914203847383,0.0,1.0,-0.4677339401069593,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
128,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.472732420808202,0.55,0.5512933910212086,0.0,0.19506214320312293,0.20753956328792286,0.0,0.0,0.0,0.0,1.05,40.43062264850545,-39.07514761211637,0.02597041379076595,0.0,0.08711707704935012,0.001293391021208501,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.5780327424272704,0.6679973213391377,0.5780327424272704,0.9553134235666841,2.2457490827808493,mass_scale,2.698000000000002,0.5891416591238132,0.0,1.0,-0.472712408660983,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
129,new_robust_confidence_adapter,C08_high_mass_stress_high_mass,high_mass_stress,suburban arterial congested normal seed44,data/drive_cycles/sumo/osm_custom_suburban_arterial/cfef57d4ffb59267.csv,0.0,0.0,0.0,0.0,0.4723435319193131,0.55,0.5512931016434988,0.0,0.19506214320312293,0.20760236233098506,0.0,0.0,0.0,0.0,1.05,40.364511537394336,-39.09070316767192,0.02601294949468825,0.0,0.0856326479293169,0.0012931016434986945,0.22561924159526825,0.001936221867799759,0.22561924159526825,0.001936221867799759,0.5683105202050485,0.6678478665092863,0.5683105202050485,0.9550923345056155,2.246371730507447,mass_scale,2.698000000000002,0.5871934011021532,0.0,1.0,-0.4778032800324636,"C08_high_mass_stress_high_mass | High-mass stress | High mass | suburban arterial congested normal seed44 | SOC 0.55, mass 1.30, grade 0.0%",suburban arterial congested normal seed44,cfef57d4ffb59267,custom_suburban_arterial_congested_normal_seed44
