time_s,controller,case_id,split,profile_id,profile_path,speed_mps,accel_mps2,road_grade,P_dem_kw,SOC,SOC_ref_base,SOC_ref_adapted,fuel_rate_kgps,total_fuel_kg,SOC_corrected_fuel_kg,engine_on,EMS_mode,P_eng_cmd_kw,P_mot_cmd_kw,P_batt_kw,battery_discharge_limit_kw,battery_charge_limit_kw,battery_limit_usage,constraint_flags,delta_P_eng_on_kw,delta_SOC_ref,raw_delta_P_eng_on_kw,raw_delta_SOC_ref,pre_gate_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,action_attenuation_ratio,fallback_active,direction_suppression_active,posthoc_step_reward,case_label,profile_label,profile_fingerprint,profile_name
232,old_latent_sac_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4084878221884635,0.55,0.5508573724329472,0.0,0.014852320287978971,0.0377041671833826,0.0,0.0,0.0,0.0,1.05,29.509040883149904,-41.6449315569059,0.03558231540488886,0.0,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.6643318228803623,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
233,old_latent_sac_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.40809893329957464,0.55,0.5508573724329472,0.0,0.014852320287978971,0.03776696622644479,0.0,0.0,0.0,0.0,1.05,29.442929772038795,-41.66048711246146,0.035662211883450486,0.0,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.6705540451025844,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
234,old_latent_sac_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.40771004441068576,0.55,0.5508573724329472,0.0,0.014852320287978971,0.037829765269506994,0.0,0.0,0.0,0.0,1.05,29.376818660927686,-41.67604266801702,0.035742467968342025,0.0,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.6767762673248066,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
235,old_latent_sac_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4073211555217969,0.55,0.5508573724329472,0.0,0.014852320287978971,0.037892564312569196,0.0,0.0,0.0,0.0,1.05,29.310707549816577,-41.69159822357257,0.03582308609286953,0.0,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.6829984895470287,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
236,old_latent_sac_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.406932266632908,0.55,0.5508573724329472,0.0,0.014852320287978971,0.0379553633556314,0.0,0.0,0.0,0.0,1.05,29.244596438705464,-41.70715377912813,0.03590406871234224,0.0,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.689220711769251,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
237,old_latent_sac_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4065433777440191,0.55,0.5508573724329472,0.0,0.014852320287978971,0.03801816239869359,0.0,0.0,0.0,0.0,1.05,29.178485327594355,-41.72270933468368,0.03598541830432184,0.0,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.695442933991473,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
238,old_latent_sac_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.4061544888551302,0.55,0.5508573724329472,0.0,0.014852320287978971,0.038080961441755795,0.0,0.0,0.0,0.0,1.05,29.112374216483246,-41.738264890239236,0.03606713736887514,0.0,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-2.701665156213695,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
239,old_latent_sac_adapter,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,0.0,0.0,0.0,0.0,0.40576559996624134,0.55,0.5508573724329472,0.0,0.014852320287978971,0.038143760484818,0.0,0.0,0.0,0.0,1.05,29.046263105372134,-41.753820445794794,0.0361492284288302,0.0,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,-0.14112195745110512,0.0008573724329471588,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-14.016015382486959,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
0,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,10.050000190734863,0.0,0.0,1.4833211731354137,0.5489708006059784,0.55,0.551,0.0,0.0,0.0001661984667379515,0.0,0.0,0.0,1.4833211731354137,2.7788383638585312,51.00000000000001,-35.0,0.054487026742324134,0.0,0.5,0.001,0.5,0.001,0.5,0.001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.0035586131852169507,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
1,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.539999961853027,-0.5100002288818359,0.0,-6.482409564002157,0.5507785658579236,0.55,0.552,0.0,0.0,-0.00012572534787043366,0.0,3.0,0.0,-6.482409564002157,-4.880966180252176,50.8764960727174,-35.0617519636413,0.13921056156331524,0.0,0.5931950658559799,0.002,0.5931950658559799,0.002,0.5931950658559799,0.002,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.003958912327229888,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
2,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.550000190734863,0.010000228881835938,0.0,1.5291208569968284,0.5497302601016465,0.55,0.553,0.0,0.0,4.355847640876693e-05,0.0,0.0,0.0,1.5291208569968284,2.8304255419483697,51.093427902950836,-34.95328604852458,0.05539705707991657,0.0,0.5931950658559799,0.003,0.5931950658559799,0.003,0.5931950658559799,0.003,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.003228599043202607,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
3,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.789999961853027,0.23999977111816406,0.0,5.3434974577210035,0.5471669577827206,0.55,0.554,0.0,0.0,0.0004574888747999071,0.0,0.0,0.0,5.3434974577210035,6.9209162610997925,50.96763121219758,-35.01618439390121,0.13579042416716194,0.0,0.5931950658559799,0.004,0.5931950658559799,0.004,0.5931950658559799,0.004,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.005518278379402009,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
4,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.40999984741211,-0.38000011444091797,0.0,-4.443432033855769,0.5482636979869498,0.55,0.555,0.0,0.0,0.00028038369827963674,0.0,3.0,0.0,-4.443432033855769,-2.9611985514188044,50.660034933926475,-35.16998253303676,0.08419675922890256,0.0,0.5931950658559799,0.005,0.5931950658559799,0.005,0.5931950658559799,0.005,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.004011663138891153,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
5,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.550000190734863,0.1400003433227539,0.0,3.6004007829660467,0.5463831620956444,0.55,0.556,0.0,0.0,0.0005840587524976196,0.0,0.0,0.0,3.6004007829660467,5.077446906524737,50.791643758433985,-35.10417812078301,0.09996618598667864,0.0,0.5931950658559799,0.006,0.5931950658559799,0.006,0.5931950658559799,0.006,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.005605574558527369,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
6,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.9399995803833,0.3899993896484375,0.0,7.925388174750514,0.5428033761333012,0.55,0.557,0.0,0.0,0.0011621342368473002,0.0,0.0,0.0,7.925388174750514,9.665422098326582,50.56597945147733,-35.217010274261334,0.19114476181760576,0.0,0.5931950658559799,0.007,0.5931950658559799,0.007,0.5931950658559799,0.007,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.009461203686463915,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
7,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,10.050000190734863,0.1100006103515625,0.0,3.3277115440008656,0.5410318366530164,0.55,0.558,0.0,0.0,0.0014482081959842088,0.0,0.0,0.0,3.3277115440008656,4.783156596768984,50.13640513599614,-35.43179743200193,0.09540286312499995,0.0,0.5931950658559799,0.008,0.5931950658559799,0.008,0.5931950658559799,0.008,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.009081033429816098,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
8,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.970000267028809,-0.07999992370605469,0.0,0.13404550328829642,0.5405833144382831,0.55,0.559,0.0,0.0,0.0015206370225260594,0.0,0.0,0.0,0.13404550328829642,1.2110099797796252,49.92382039836196,-35.538089800819016,0.024257157607660958,0.0,0.5931950658559799,0.009000000000000001,0.5931950658559799,0.009000000000000001,0.5931950658559799,0.009000000000000001,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.008318664256356635,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
9,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.569999694824219,-0.40000057220458984,0.0,-4.813821269168624,0.5418102412528342,0.55,0.5598152095079423,0.0,0.0,0.0013225088885973604,0.0,3.0,0.0,-4.813821269168624,-3.312702399287904,49.86999773259397,-35.565001133703014,0.093145010366628,0.0,0.5931950658559799,0.0098152095079422,0.5931950658559799,0.0098152095079422,0.5931950658559799,0.0098152095079422,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.008332948953242677,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
10,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.789999961853027,0.2200002670288086,0.0,5.016839232328651,0.5393734851886867,0.55,0.5588152095079423,0.0,0.0,0.0017160041860374477,0.0,0.0,0.0,5.016839232328651,6.57924137319834,50.0172289503401,-35.49138552482995,0.13153950171311127,0.0,0.09319506585597992,0.0088152095079422,0.09319506585597992,0.0088152095079422,0.09319506585597992,0.0088152095079422,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.011988246335742985,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
11,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,9.930000305175781,0.1400003433227539,0.0,3.774871593706941,0.5374235401770066,0.55,0.5578152095079423,0.0,0.0,0.0020308876508422506,0.0,0.0,0.0,3.774871593706941,5.264851531536279,49.7248182226424,-35.6375908886788,0.1058797542097179,0.0,-0.4068049341440201,0.007815209507942199,-0.4068049341440201,0.007815209507942199,-0.4068049341440201,0.007815209507942199,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.013486968029335392,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
12,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,7.340000152587891,-2.5900001525878906,0.0,-29.56129556697934,0.5409123638759894,0.55,0.5568152095079423,0.0,0.0,0.0014675010487337765,0.0,3.0,0.0,-11.24801331848979,-9.419823987253803,49.490824821240786,-35.754587589379604,0.26345777206088733,0.0,-0.9068049341440201,0.006815209507942199,-0.9068049341440201,0.006815209507942199,-0.9068049341440201,0.006815209507942199,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.011989747617980346,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
13,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,4.710000038146973,-2.630000114440918,0.0,-19.331907394983016,0.5429554945931713,0.55,0.5558152095079423,0.0,0.0,0.001137569653016608,0.0,3.0,0.0,-7.156696046498309,-5.516452936391052,49.90948366511873,-35.545258167440636,0.15519518554078499,0.0,-1.40680493414402,0.005815209507942199,-1.40680493414402,0.005815209507942199,-1.40680493414402,0.005815209507942199,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.009163507024498203,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
14,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,4.449999809265137,-0.26000022888183594,0.0,-1.3704184431297148,0.5430012588860114,0.55,0.5548152095079423,0.0,0.0,0.0011301794861106125,0.0,3.0,0.0,-1.3704184431297148,-0.12356359066824152,50.154659351180555,-35.42267032440972,0.0034882630116988664,0.0,-1.90680493414402,0.004815209507942199,-1.90680493414402,0.004815209507942199,-1.90680493414402,0.004815209507942199,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.007177787764155556,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
15,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,4.53000020980835,0.08000040054321289,0.0,1.1184286199220193,0.542125668503678,0.55,0.5545956611633301,0.0,0.0,0.0012715726698606094,0.0,0.0,0.0,1.1184286199220193,2.364094032299933,50.16015106632136,-35.41992446683932,0.047130919306326374,0.0,-2.0434271693229675,0.004595661163330079,-2.0434271693229675,0.004595661163330079,-2.0434271693229675,0.004595661163330079,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.007528518675654625,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
16,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,5.420000076293945,0.8899998664855957,0.0,8.683003844814836,0.5382516846201165,0.55,0.5545956611633301,0.0,0.0,0.0018971561917276024,0.0,0.0,0.0,8.683003844814836,10.459756485616094,50.05508022044137,-35.472459889779316,0.2089649330208158,0.0,-2.0434271693229675,0.004595661163330079,-2.0434271693229675,0.004595661163330079,-2.0434271693229675,0.004595661163330079,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.013740379857688773,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
17,new_robust_adapter_no_gate,C12_wet_weather_wet_friction,weather_wet,freeway corridor / wet,data/drive_cycles/sumo_weather/profiles/wet/osm_custom_freeway_corridor/57da69baf0315620.csv,6.230000019073486,0.809999942779541,0.0,9.174095231546422,0.5341879715999105,0.55,0.5545956611633301,0.0,0.0,0.00255337779188049,0.0,0.0,0.0,9.174095231546422,10.9720251545563,49.59020215441399,-35.70489892279301,0.2212538904437535,0.0,-2.0434271693229675,0.004595661163330079,-2.0434271693229675,0.004595661163330079,-2.0434271693229675,0.004595661163330079,1.0,1.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,-0.018922946341266223,"C12_wet_weather_wet_friction | Wet weather | Wet friction | freeway corridor / wet | SOC 0.55, mass 1.00, grade 0.0%",freeway corridor / wet,57da69baf0315620,SUMO weather wet 57da69baf0315620
