split,task_idx,task_key,stage,time_s,P_eng_target_kw
heldout_evaluation,0,heldout_evaluation:000,69,69,0.0
heldout_evaluation,0,heldout_evaluation:000,70,70,0.0
heldout_evaluation,0,heldout_evaluation:000,71,71,0.0
heldout_evaluation,0,heldout_evaluation:000,72,72,0.0
heldout_evaluation,0,heldout_evaluation:000,73,73,0.0
heldout_evaluation,0,heldout_evaluation:000,74,74,0.0
heldout_evaluation,0,heldout_evaluation:000,75,75,0.0
heldout_evaluation,0,heldout_evaluation:000,76,76,0.0
heldout_evaluation,0,heldout_evaluation:000,77,77,0.0
heldout_evaluation,0,heldout_evaluation:000,78,78,0.0
heldout_evaluation,0,heldout_evaluation:000,79,79,0.0
heldout_evaluation,0,heldout_evaluation:000,80,80,0.0
heldout_evaluation,0,heldout_evaluation:000,81,81,0.0
heldout_evaluation,0,heldout_evaluation:000,82,82,0.0
heldout_evaluation,0,heldout_evaluation:000,83,83,0.0
heldout_evaluation,0,heldout_evaluation:000,84,84,0.0
heldout_evaluation,0,heldout_evaluation:000,85,85,0.0
heldout_evaluation,0,heldout_evaluation:000,86,86,20.0
heldout_evaluation,0,heldout_evaluation:000,87,87,20.0
heldout_evaluation,0,heldout_evaluation:000,88,88,20.0
heldout_evaluation,0,heldout_evaluation:000,89,89,35.0
heldout_evaluation,0,heldout_evaluation:000,90,90,25.0
heldout_evaluation,0,heldout_evaluation:000,91,91,50.0
heldout_evaluation,0,heldout_evaluation:000,92,92,35.0
heldout_evaluation,0,heldout_evaluation:000,93,93,55.0
heldout_evaluation,0,heldout_evaluation:000,94,94,45.0
heldout_evaluation,0,heldout_evaluation:000,95,95,55.0
heldout_evaluation,0,heldout_evaluation:000,96,96,70.0
heldout_evaluation,0,heldout_evaluation:000,97,97,60.0
heldout_evaluation,0,heldout_evaluation:000,98,98,25.0
heldout_evaluation,0,heldout_evaluation:000,99,99,50.0
heldout_evaluation,0,heldout_evaluation:000,100,100,5.0
heldout_evaluation,0,heldout_evaluation:000,101,101,30.0
heldout_evaluation,0,heldout_evaluation:000,102,102,15.0
heldout_evaluation,0,heldout_evaluation:000,103,103,20.0
heldout_evaluation,0,heldout_evaluation:000,104,104,5.0
heldout_evaluation,0,heldout_evaluation:000,105,105,20.0
heldout_evaluation,0,heldout_evaluation:000,106,106,5.0
heldout_evaluation,0,heldout_evaluation:000,107,107,40.0
heldout_evaluation,0,heldout_evaluation:000,108,108,5.0
heldout_evaluation,0,heldout_evaluation:000,109,109,10.0
heldout_evaluation,0,heldout_evaluation:000,110,110,25.0
heldout_evaluation,0,heldout_evaluation:000,111,111,5.0
heldout_evaluation,0,heldout_evaluation:000,112,112,15.0
heldout_evaluation,0,heldout_evaluation:000,113,113,25.0
heldout_evaluation,0,heldout_evaluation:000,114,114,5.0
heldout_evaluation,0,heldout_evaluation:000,115,115,30.0
heldout_evaluation,0,heldout_evaluation:000,116,116,25.0
heldout_evaluation,0,heldout_evaluation:000,117,117,5.0
heldout_evaluation,0,heldout_evaluation:000,118,118,5.0
heldout_evaluation,0,heldout_evaluation:000,119,119,15.0
heldout_evaluation,0,heldout_evaluation:000,120,120,10.0
heldout_evaluation,0,heldout_evaluation:000,121,121,5.0
heldout_evaluation,0,heldout_evaluation:000,122,122,15.0
heldout_evaluation,0,heldout_evaluation:000,123,123,5.0
heldout_evaluation,0,heldout_evaluation:000,124,124,15.0
heldout_evaluation,0,heldout_evaluation:000,125,125,15.0
heldout_evaluation,0,heldout_evaluation:000,126,126,15.0
heldout_evaluation,0,heldout_evaluation:000,127,127,15.0
heldout_evaluation,0,heldout_evaluation:000,128,128,5.0
heldout_evaluation,0,heldout_evaluation:000,129,129,20.0
heldout_evaluation,0,heldout_evaluation:000,130,130,5.0
heldout_evaluation,0,heldout_evaluation:000,131,131,20.0
heldout_evaluation,0,heldout_evaluation:000,132,132,5.0
heldout_evaluation,0,heldout_evaluation:000,133,133,25.0
heldout_evaluation,0,heldout_evaluation:000,134,134,10.0
heldout_evaluation,0,heldout_evaluation:000,135,135,0.0
heldout_evaluation,0,heldout_evaluation:000,136,136,0.0
heldout_evaluation,0,heldout_evaluation:000,137,137,0.0
heldout_evaluation,0,heldout_evaluation:000,138,138,0.0
heldout_evaluation,0,heldout_evaluation:000,139,139,0.0
heldout_evaluation,0,heldout_evaluation:000,140,140,0.0
heldout_evaluation,0,heldout_evaluation:000,141,141,0.0
heldout_evaluation,0,heldout_evaluation:000,142,142,0.0
heldout_evaluation,0,heldout_evaluation:000,143,143,0.0
heldout_evaluation,0,heldout_evaluation:000,144,144,0.0
heldout_evaluation,0,heldout_evaluation:000,145,145,0.0
heldout_evaluation,0,heldout_evaluation:000,146,146,0.0
heldout_evaluation,0,heldout_evaluation:000,147,147,0.0
heldout_evaluation,0,heldout_evaluation:000,148,148,0.0
heldout_evaluation,0,heldout_evaluation:000,149,149,0.0
heldout_evaluation,0,heldout_evaluation:000,150,150,0.0
heldout_evaluation,0,heldout_evaluation:000,151,151,0.0
heldout_evaluation,0,heldout_evaluation:000,152,152,0.0
heldout_evaluation,0,heldout_evaluation:000,153,153,0.0
heldout_evaluation,0,heldout_evaluation:000,154,154,0.0
heldout_evaluation,0,heldout_evaluation:000,155,155,0.0
heldout_evaluation,0,heldout_evaluation:000,156,156,0.0
heldout_evaluation,0,heldout_evaluation:000,157,157,0.0
heldout_evaluation,0,heldout_evaluation:000,158,158,0.0
heldout_evaluation,0,heldout_evaluation:000,159,159,0.0
heldout_evaluation,0,heldout_evaluation:000,160,160,0.0
heldout_evaluation,0,heldout_evaluation:000,161,161,0.0
heldout_evaluation,0,heldout_evaluation:000,162,162,0.0
heldout_evaluation,0,heldout_evaluation:000,163,163,0.0
heldout_evaluation,0,heldout_evaluation:000,164,164,0.0
heldout_evaluation,0,heldout_evaluation:000,165,165,0.0
heldout_evaluation,0,heldout_evaluation:000,166,166,0.0
heldout_evaluation,0,heldout_evaluation:000,167,167,0.0
heldout_evaluation,0,heldout_evaluation:000,168,168,0.0
heldout_evaluation,0,heldout_evaluation:000,169,169,0.0
heldout_evaluation,0,heldout_evaluation:000,170,170,0.0
heldout_evaluation,0,heldout_evaluation:000,171,171,0.0
heldout_evaluation,0,heldout_evaluation:000,172,172,0.0
heldout_evaluation,0,heldout_evaluation:000,173,173,0.0
heldout_evaluation,0,heldout_evaluation:000,174,174,0.0
heldout_evaluation,0,heldout_evaluation:000,175,175,0.0
heldout_evaluation,0,heldout_evaluation:000,176,176,0.0
heldout_evaluation,0,heldout_evaluation:000,177,177,0.0
heldout_evaluation,0,heldout_evaluation:000,178,178,0.0
heldout_evaluation,0,heldout_evaluation:000,179,179,0.0
heldout_evaluation,0,heldout_evaluation:000,180,180,0.0
heldout_evaluation,0,heldout_evaluation:000,181,181,0.0
heldout_evaluation,0,heldout_evaluation:000,182,182,0.0
heldout_evaluation,0,heldout_evaluation:000,183,183,0.0
heldout_evaluation,0,heldout_evaluation:000,184,184,0.0
heldout_evaluation,0,heldout_evaluation:000,185,185,0.0
heldout_evaluation,0,heldout_evaluation:000,186,186,0.0
heldout_evaluation,0,heldout_evaluation:000,187,187,0.0
heldout_evaluation,0,heldout_evaluation:000,188,188,0.0
heldout_evaluation,0,heldout_evaluation:000,189,189,0.0
heldout_evaluation,0,heldout_evaluation:000,190,190,0.0
heldout_evaluation,0,heldout_evaluation:000,191,191,0.0
heldout_evaluation,0,heldout_evaluation:000,192,192,0.0
heldout_evaluation,0,heldout_evaluation:000,193,193,0.0
heldout_evaluation,0,heldout_evaluation:000,194,194,0.0
heldout_evaluation,0,heldout_evaluation:000,195,195,0.0
heldout_evaluation,0,heldout_evaluation:000,196,196,0.0
heldout_evaluation,0,heldout_evaluation:000,197,197,0.0
heldout_evaluation,0,heldout_evaluation:000,198,198,15.0
heldout_evaluation,0,heldout_evaluation:000,199,199,15.0
heldout_evaluation,0,heldout_evaluation:000,200,200,15.0
heldout_evaluation,0,heldout_evaluation:000,201,201,30.0
heldout_evaluation,0,heldout_evaluation:000,202,202,30.0
heldout_evaluation,0,heldout_evaluation:000,203,203,45.0
heldout_evaluation,0,heldout_evaluation:000,204,204,35.0
heldout_evaluation,0,heldout_evaluation:000,205,205,55.0
heldout_evaluation,0,heldout_evaluation:000,206,206,70.0
heldout_evaluation,0,heldout_evaluation:000,207,207,65.0
heldout_evaluation,0,heldout_evaluation:000,208,208,50.0
heldout_evaluation,0,heldout_evaluation:000,209,209,5.0
heldout_evaluation,0,heldout_evaluation:000,210,210,25.0
heldout_evaluation,0,heldout_evaluation:000,211,211,65.0
heldout_evaluation,0,heldout_evaluation:000,212,212,40.0
heldout_evaluation,0,heldout_evaluation:000,213,213,20.0
heldout_evaluation,0,heldout_evaluation:000,214,214,30.0
heldout_evaluation,0,heldout_evaluation:000,215,215,10.0
heldout_evaluation,0,heldout_evaluation:000,216,216,5.0
heldout_evaluation,0,heldout_evaluation:000,217,217,35.0
heldout_evaluation,0,heldout_evaluation:000,218,218,5.0
heldout_evaluation,0,heldout_evaluation:000,219,219,15.0
heldout_evaluation,0,heldout_evaluation:000,220,220,15.0
heldout_evaluation,0,heldout_evaluation:000,221,221,5.0
heldout_evaluation,0,heldout_evaluation:000,222,222,20.0
heldout_evaluation,0,heldout_evaluation:000,223,223,5.0
heldout_evaluation,0,heldout_evaluation:000,224,224,30.0
heldout_evaluation,0,heldout_evaluation:000,225,225,5.0
heldout_evaluation,0,heldout_evaluation:000,226,226,25.0
heldout_evaluation,0,heldout_evaluation:000,227,227,0.0
heldout_evaluation,0,heldout_evaluation:000,228,228,0.0
heldout_evaluation,0,heldout_evaluation:000,229,229,0.0
heldout_evaluation,0,heldout_evaluation:000,230,230,0.0
heldout_evaluation,0,heldout_evaluation:000,231,231,0.0
heldout_evaluation,0,heldout_evaluation:000,232,232,0.0
heldout_evaluation,0,heldout_evaluation:000,233,233,0.0
heldout_evaluation,0,heldout_evaluation:000,234,234,0.0
heldout_evaluation,0,heldout_evaluation:000,235,235,0.0
heldout_evaluation,0,heldout_evaluation:000,236,236,0.0
heldout_evaluation,0,heldout_evaluation:000,237,237,0.0
heldout_evaluation,0,heldout_evaluation:000,238,238,0.0
heldout_evaluation,0,heldout_evaluation:000,239,239,0.0
heldout_evaluation,1,heldout_evaluation:001,0,0,15.0
heldout_evaluation,1,heldout_evaluation:001,1,1,0.0
heldout_evaluation,1,heldout_evaluation:001,2,2,0.0
heldout_evaluation,1,heldout_evaluation:001,3,3,15.0
heldout_evaluation,1,heldout_evaluation:001,4,4,10.0
heldout_evaluation,1,heldout_evaluation:001,5,5,15.0
heldout_evaluation,1,heldout_evaluation:001,6,6,25.0
heldout_evaluation,1,heldout_evaluation:001,7,7,5.0
heldout_evaluation,1,heldout_evaluation:001,8,8,5.0
heldout_evaluation,1,heldout_evaluation:001,9,9,5.0
heldout_evaluation,1,heldout_evaluation:001,10,10,5.0
heldout_evaluation,1,heldout_evaluation:001,11,11,5.0
heldout_evaluation,1,heldout_evaluation:001,12,12,30.0
heldout_evaluation,1,heldout_evaluation:001,13,13,5.0
heldout_evaluation,1,heldout_evaluation:001,14,14,5.0
heldout_evaluation,1,heldout_evaluation:001,15,15,5.0
heldout_evaluation,1,heldout_evaluation:001,16,16,5.0
heldout_evaluation,1,heldout_evaluation:001,17,17,5.0
heldout_evaluation,1,heldout_evaluation:001,18,18,5.0
heldout_evaluation,1,heldout_evaluation:001,19,19,5.0
heldout_evaluation,1,heldout_evaluation:001,20,20,5.0
heldout_evaluation,1,heldout_evaluation:001,21,21,5.0
heldout_evaluation,1,heldout_evaluation:001,22,22,5.0
heldout_evaluation,1,heldout_evaluation:001,23,23,5.0
heldout_evaluation,1,heldout_evaluation:001,24,24,5.0
heldout_evaluation,1,heldout_evaluation:001,25,25,5.0
heldout_evaluation,1,heldout_evaluation:001,26,26,5.0
heldout_evaluation,1,heldout_evaluation:001,27,27,5.0
heldout_evaluation,1,heldout_evaluation:001,28,28,5.0
heldout_evaluation,1,heldout_evaluation:001,29,29,5.0
heldout_evaluation,1,heldout_evaluation:001,30,30,5.0
heldout_evaluation,1,heldout_evaluation:001,31,31,5.0
heldout_evaluation,1,heldout_evaluation:001,32,32,0.0
heldout_evaluation,1,heldout_evaluation:001,33,33,0.0
heldout_evaluation,1,heldout_evaluation:001,34,34,0.0
heldout_evaluation,1,heldout_evaluation:001,35,35,0.0
heldout_evaluation,1,heldout_evaluation:001,36,36,0.0
heldout_evaluation,1,heldout_evaluation:001,37,37,0.0
heldout_evaluation,1,heldout_evaluation:001,38,38,0.0
heldout_evaluation,1,heldout_evaluation:001,39,39,0.0
heldout_evaluation,1,heldout_evaluation:001,40,40,0.0
heldout_evaluation,1,heldout_evaluation:001,41,41,0.0
heldout_evaluation,1,heldout_evaluation:001,42,42,0.0
heldout_evaluation,1,heldout_evaluation:001,43,43,0.0
heldout_evaluation,1,heldout_evaluation:001,44,44,0.0
heldout_evaluation,1,heldout_evaluation:001,45,45,0.0
heldout_evaluation,1,heldout_evaluation:001,46,46,0.0
heldout_evaluation,1,heldout_evaluation:001,47,47,0.0
heldout_evaluation,1,heldout_evaluation:001,48,48,0.0
heldout_evaluation,1,heldout_evaluation:001,49,49,0.0
heldout_evaluation,1,heldout_evaluation:001,50,50,0.0
heldout_evaluation,1,heldout_evaluation:001,51,51,0.0
heldout_evaluation,1,heldout_evaluation:001,52,52,0.0
heldout_evaluation,1,heldout_evaluation:001,53,53,0.0
heldout_evaluation,1,heldout_evaluation:001,54,54,0.0
heldout_evaluation,1,heldout_evaluation:001,55,55,0.0
heldout_evaluation,1,heldout_evaluation:001,56,56,0.0
heldout_evaluation,1,heldout_evaluation:001,57,57,0.0
heldout_evaluation,1,heldout_evaluation:001,58,58,0.0
heldout_evaluation,1,heldout_evaluation:001,59,59,0.0
heldout_evaluation,1,heldout_evaluation:001,60,60,0.0
heldout_evaluation,1,heldout_evaluation:001,61,61,0.0
heldout_evaluation,1,heldout_evaluation:001,62,62,0.0
heldout_evaluation,1,heldout_evaluation:001,63,63,0.0
heldout_evaluation,1,heldout_evaluation:001,64,64,0.0
heldout_evaluation,1,heldout_evaluation:001,65,65,0.0
heldout_evaluation,1,heldout_evaluation:001,66,66,0.0
heldout_evaluation,1,heldout_evaluation:001,67,67,0.0
heldout_evaluation,1,heldout_evaluation:001,68,68,0.0
heldout_evaluation,1,heldout_evaluation:001,69,69,0.0
heldout_evaluation,1,heldout_evaluation:001,70,70,0.0
heldout_evaluation,1,heldout_evaluation:001,71,71,0.0
heldout_evaluation,1,heldout_evaluation:001,72,72,0.0
heldout_evaluation,1,heldout_evaluation:001,73,73,0.0
heldout_evaluation,1,heldout_evaluation:001,74,74,0.0
heldout_evaluation,1,heldout_evaluation:001,75,75,0.0
heldout_evaluation,1,heldout_evaluation:001,76,76,0.0
heldout_evaluation,1,heldout_evaluation:001,77,77,0.0
heldout_evaluation,1,heldout_evaluation:001,78,78,0.0
heldout_evaluation,1,heldout_evaluation:001,79,79,0.0
heldout_evaluation,1,heldout_evaluation:001,80,80,0.0
heldout_evaluation,1,heldout_evaluation:001,81,81,0.0
heldout_evaluation,1,heldout_evaluation:001,82,82,0.0
heldout_evaluation,1,heldout_evaluation:001,83,83,0.0
heldout_evaluation,1,heldout_evaluation:001,84,84,0.0
heldout_evaluation,1,heldout_evaluation:001,85,85,0.0
heldout_evaluation,1,heldout_evaluation:001,86,86,0.0
heldout_evaluation,1,heldout_evaluation:001,87,87,0.0
heldout_evaluation,1,heldout_evaluation:001,88,88,5.0
heldout_evaluation,1,heldout_evaluation:001,89,89,0.0
heldout_evaluation,1,heldout_evaluation:001,90,90,0.0
heldout_evaluation,1,heldout_evaluation:001,91,91,0.0
heldout_evaluation,1,heldout_evaluation:001,92,92,0.0
heldout_evaluation,1,heldout_evaluation:001,93,93,5.0
heldout_evaluation,1,heldout_evaluation:001,94,94,5.0
heldout_evaluation,1,heldout_evaluation:001,95,95,5.0
heldout_evaluation,1,heldout_evaluation:001,96,96,5.0
heldout_evaluation,1,heldout_evaluation:001,97,97,5.0
heldout_evaluation,1,heldout_evaluation:001,98,98,5.0
heldout_evaluation,1,heldout_evaluation:001,99,99,5.0
heldout_evaluation,1,heldout_evaluation:001,100,100,5.0
heldout_evaluation,1,heldout_evaluation:001,101,101,5.0
heldout_evaluation,1,heldout_evaluation:001,102,102,5.0
heldout_evaluation,1,heldout_evaluation:001,103,103,5.0
heldout_evaluation,1,heldout_evaluation:001,104,104,5.0
heldout_evaluation,1,heldout_evaluation:001,105,105,0.0
heldout_evaluation,1,heldout_evaluation:001,106,106,0.0
heldout_evaluation,1,heldout_evaluation:001,107,107,0.0
heldout_evaluation,1,heldout_evaluation:001,108,108,0.0
heldout_evaluation,1,heldout_evaluation:001,109,109,0.0
heldout_evaluation,1,heldout_evaluation:001,110,110,0.0
heldout_evaluation,1,heldout_evaluation:001,111,111,0.0
heldout_evaluation,1,heldout_evaluation:001,112,112,0.0
heldout_evaluation,1,heldout_evaluation:001,113,113,0.0
heldout_evaluation,1,heldout_evaluation:001,114,114,0.0
heldout_evaluation,1,heldout_evaluation:001,115,115,0.0
heldout_evaluation,1,heldout_evaluation:001,116,116,0.0
heldout_evaluation,1,heldout_evaluation:001,117,117,0.0
heldout_evaluation,1,heldout_evaluation:001,118,118,0.0
heldout_evaluation,1,heldout_evaluation:001,119,119,0.0
heldout_evaluation,1,heldout_evaluation:001,120,120,0.0
heldout_evaluation,1,heldout_evaluation:001,121,121,0.0
heldout_evaluation,1,heldout_evaluation:001,122,122,0.0
heldout_evaluation,1,heldout_evaluation:001,123,123,0.0
heldout_evaluation,1,heldout_evaluation:001,124,124,0.0
heldout_evaluation,1,heldout_evaluation:001,125,125,0.0
heldout_evaluation,1,heldout_evaluation:001,126,126,0.0
heldout_evaluation,1,heldout_evaluation:001,127,127,0.0
heldout_evaluation,1,heldout_evaluation:001,128,128,0.0
heldout_evaluation,1,heldout_evaluation:001,129,129,0.0
heldout_evaluation,1,heldout_evaluation:001,130,130,0.0
heldout_evaluation,1,heldout_evaluation:001,131,131,0.0
heldout_evaluation,1,heldout_evaluation:001,132,132,0.0
heldout_evaluation,1,heldout_evaluation:001,133,133,0.0
heldout_evaluation,1,heldout_evaluation:001,134,134,0.0
heldout_evaluation,1,heldout_evaluation:001,135,135,0.0
heldout_evaluation,1,heldout_evaluation:001,136,136,0.0
heldout_evaluation,1,heldout_evaluation:001,137,137,0.0
heldout_evaluation,1,heldout_evaluation:001,138,138,0.0
heldout_evaluation,1,heldout_evaluation:001,139,139,0.0
heldout_evaluation,1,heldout_evaluation:001,140,140,0.0
heldout_evaluation,1,heldout_evaluation:001,141,141,0.0
heldout_evaluation,1,heldout_evaluation:001,142,142,0.0
heldout_evaluation,1,heldout_evaluation:001,143,143,0.0
heldout_evaluation,1,heldout_evaluation:001,144,144,0.0
heldout_evaluation,1,heldout_evaluation:001,145,145,0.0
heldout_evaluation,1,heldout_evaluation:001,146,146,0.0
heldout_evaluation,1,heldout_evaluation:001,147,147,0.0
heldout_evaluation,1,heldout_evaluation:001,148,148,0.0
heldout_evaluation,1,heldout_evaluation:001,149,149,0.0
heldout_evaluation,1,heldout_evaluation:001,150,150,0.0
heldout_evaluation,1,heldout_evaluation:001,151,151,0.0
heldout_evaluation,1,heldout_evaluation:001,152,152,5.0
heldout_evaluation,1,heldout_evaluation:001,153,153,0.0
heldout_evaluation,1,heldout_evaluation:001,154,154,0.0
heldout_evaluation,1,heldout_evaluation:001,155,155,0.0
heldout_evaluation,1,heldout_evaluation:001,156,156,0.0
heldout_evaluation,1,heldout_evaluation:001,157,157,5.0
heldout_evaluation,1,heldout_evaluation:001,158,158,5.0
heldout_evaluation,1,heldout_evaluation:001,159,159,5.0
heldout_evaluation,1,heldout_evaluation:001,160,160,5.0
heldout_evaluation,1,heldout_evaluation:001,161,161,5.0
heldout_evaluation,1,heldout_evaluation:001,162,162,5.0
heldout_evaluation,1,heldout_evaluation:001,163,163,5.0
heldout_evaluation,1,heldout_evaluation:001,164,164,5.0
heldout_evaluation,1,heldout_evaluation:001,165,165,5.0
heldout_evaluation,1,heldout_evaluation:001,166,166,0.0
heldout_evaluation,1,heldout_evaluation:001,167,167,0.0
heldout_evaluation,1,heldout_evaluation:001,168,168,0.0
heldout_evaluation,1,heldout_evaluation:001,169,169,0.0
heldout_evaluation,1,heldout_evaluation:001,170,170,0.0
heldout_evaluation,1,heldout_evaluation:001,171,171,0.0
heldout_evaluation,1,heldout_evaluation:001,172,172,0.0
heldout_evaluation,1,heldout_evaluation:001,173,173,0.0
heldout_evaluation,1,heldout_evaluation:001,174,174,0.0
heldout_evaluation,1,heldout_evaluation:001,175,175,0.0
heldout_evaluation,1,heldout_evaluation:001,176,176,0.0
heldout_evaluation,1,heldout_evaluation:001,177,177,0.0
heldout_evaluation,1,heldout_evaluation:001,178,178,0.0
heldout_evaluation,1,heldout_evaluation:001,179,179,0.0
heldout_evaluation,1,heldout_evaluation:001,180,180,0.0
heldout_evaluation,1,heldout_evaluation:001,181,181,0.0
heldout_evaluation,1,heldout_evaluation:001,182,182,0.0
heldout_evaluation,1,heldout_evaluation:001,183,183,0.0
heldout_evaluation,1,heldout_evaluation:001,184,184,0.0
heldout_evaluation,1,heldout_evaluation:001,185,185,0.0
heldout_evaluation,1,heldout_evaluation:001,186,186,0.0
heldout_evaluation,1,heldout_evaluation:001,187,187,0.0
heldout_evaluation,1,heldout_evaluation:001,188,188,0.0
heldout_evaluation,1,heldout_evaluation:001,189,189,0.0
heldout_evaluation,1,heldout_evaluation:001,190,190,0.0
heldout_evaluation,1,heldout_evaluation:001,191,191,0.0
heldout_evaluation,1,heldout_evaluation:001,192,192,0.0
heldout_evaluation,1,heldout_evaluation:001,193,193,0.0
heldout_evaluation,1,heldout_evaluation:001,194,194,0.0
heldout_evaluation,1,heldout_evaluation:001,195,195,0.0
heldout_evaluation,1,heldout_evaluation:001,196,196,0.0
heldout_evaluation,1,heldout_evaluation:001,197,197,0.0
heldout_evaluation,1,heldout_evaluation:001,198,198,0.0
heldout_evaluation,1,heldout_evaluation:001,199,199,0.0
heldout_evaluation,1,heldout_evaluation:001,200,200,0.0
heldout_evaluation,1,heldout_evaluation:001,201,201,0.0
heldout_evaluation,1,heldout_evaluation:001,202,202,0.0
heldout_evaluation,1,heldout_evaluation:001,203,203,0.0
heldout_evaluation,1,heldout_evaluation:001,204,204,0.0
heldout_evaluation,1,heldout_evaluation:001,205,205,0.0
heldout_evaluation,1,heldout_evaluation:001,206,206,0.0
heldout_evaluation,1,heldout_evaluation:001,207,207,0.0
heldout_evaluation,1,heldout_evaluation:001,208,208,0.0
heldout_evaluation,1,heldout_evaluation:001,209,209,0.0
heldout_evaluation,1,heldout_evaluation:001,210,210,5.0
heldout_evaluation,1,heldout_evaluation:001,211,211,0.0
heldout_evaluation,1,heldout_evaluation:001,212,212,0.0
heldout_evaluation,1,heldout_evaluation:001,213,213,0.0
heldout_evaluation,1,heldout_evaluation:001,214,214,0.0
heldout_evaluation,1,heldout_evaluation:001,215,215,5.0
heldout_evaluation,1,heldout_evaluation:001,216,216,5.0
heldout_evaluation,1,heldout_evaluation:001,217,217,5.0
heldout_evaluation,1,heldout_evaluation:001,218,218,10.0
heldout_evaluation,1,heldout_evaluation:001,219,219,10.0
heldout_evaluation,1,heldout_evaluation:001,220,220,10.0
heldout_evaluation,1,heldout_evaluation:001,221,221,10.0
heldout_evaluation,1,heldout_evaluation:001,222,222,15.0
heldout_evaluation,1,heldout_evaluation:001,223,223,20.0
heldout_evaluation,1,heldout_evaluation:001,224,224,20.0
heldout_evaluation,1,heldout_evaluation:001,225,225,20.0
heldout_evaluation,1,heldout_evaluation:001,226,226,15.0
heldout_evaluation,1,heldout_evaluation:001,227,227,30.0
heldout_evaluation,1,heldout_evaluation:001,228,228,25.0
heldout_evaluation,1,heldout_evaluation:001,229,229,30.0
heldout_evaluation,1,heldout_evaluation:001,230,230,45.0
heldout_evaluation,1,heldout_evaluation:001,231,231,40.0
heldout_evaluation,1,heldout_evaluation:001,232,232,40.0
heldout_evaluation,1,heldout_evaluation:001,233,233,30.0
heldout_evaluation,1,heldout_evaluation:001,234,234,30.0
heldout_evaluation,1,heldout_evaluation:001,235,235,40.0
heldout_evaluation,1,heldout_evaluation:001,236,236,5.0
heldout_evaluation,1,heldout_evaluation:001,237,237,30.0
heldout_evaluation,1,heldout_evaluation:001,238,238,5.0
heldout_evaluation,1,heldout_evaluation:001,239,239,15.0
heldout_evaluation,2,heldout_evaluation:002,0,0,10.0
heldout_evaluation,2,heldout_evaluation:002,1,1,55.0
heldout_evaluation,2,heldout_evaluation:002,2,2,65.0
heldout_evaluation,2,heldout_evaluation:002,3,3,55.0
heldout_evaluation,2,heldout_evaluation:002,4,4,70.0
heldout_evaluation,2,heldout_evaluation:002,5,5,55.0
heldout_evaluation,2,heldout_evaluation:002,6,6,65.0
heldout_evaluation,2,heldout_evaluation:002,7,7,60.0
heldout_evaluation,2,heldout_evaluation:002,8,8,50.0
heldout_evaluation,2,heldout_evaluation:002,9,9,10.0
heldout_evaluation,2,heldout_evaluation:002,10,10,15.0
heldout_evaluation,2,heldout_evaluation:002,11,11,5.0
heldout_evaluation,2,heldout_evaluation:002,12,12,5.0
heldout_evaluation,2,heldout_evaluation:002,13,13,5.0
heldout_evaluation,2,heldout_evaluation:002,14,14,5.0
heldout_evaluation,2,heldout_evaluation:002,15,15,5.0
heldout_evaluation,2,heldout_evaluation:002,16,16,5.0
heldout_evaluation,2,heldout_evaluation:002,17,17,40.0
heldout_evaluation,2,heldout_evaluation:002,18,18,5.0
heldout_evaluation,2,heldout_evaluation:002,19,19,5.0
heldout_evaluation,2,heldout_evaluation:002,20,20,5.0
heldout_evaluation,2,heldout_evaluation:002,21,21,5.0
heldout_evaluation,2,heldout_evaluation:002,22,22,5.0
heldout_evaluation,2,heldout_evaluation:002,23,23,5.0
heldout_evaluation,2,heldout_evaluation:002,24,24,5.0
heldout_evaluation,2,heldout_evaluation:002,25,25,5.0
heldout_evaluation,2,heldout_evaluation:002,26,26,5.0
heldout_evaluation,2,heldout_evaluation:002,27,27,15.0
heldout_evaluation,2,heldout_evaluation:002,28,28,10.0
heldout_evaluation,2,heldout_evaluation:002,29,29,20.0
heldout_evaluation,2,heldout_evaluation:002,30,30,30.0
heldout_evaluation,2,heldout_evaluation:002,31,31,35.0
heldout_evaluation,2,heldout_evaluation:002,32,32,50.0
heldout_evaluation,2,heldout_evaluation:002,33,33,55.0
heldout_evaluation,2,heldout_evaluation:002,34,34,55.0
heldout_evaluation,2,heldout_evaluation:002,35,35,30.0
heldout_evaluation,2,heldout_evaluation:002,36,36,50.0
heldout_evaluation,2,heldout_evaluation:002,37,37,45.0
heldout_evaluation,2,heldout_evaluation:002,38,38,65.0
heldout_evaluation,2,heldout_evaluation:002,39,39,70.0
heldout_evaluation,2,heldout_evaluation:002,40,40,70.0
heldout_evaluation,2,heldout_evaluation:002,41,41,70.0
heldout_evaluation,2,heldout_evaluation:002,42,42,5.0
heldout_evaluation,2,heldout_evaluation:002,43,43,0.0
heldout_evaluation,2,heldout_evaluation:002,44,44,0.0
heldout_evaluation,2,heldout_evaluation:002,45,45,0.0
heldout_evaluation,2,heldout_evaluation:002,46,46,0.0
heldout_evaluation,2,heldout_evaluation:002,47,47,0.0
heldout_evaluation,2,heldout_evaluation:002,48,48,0.0
heldout_evaluation,2,heldout_evaluation:002,49,49,0.0
heldout_evaluation,2,heldout_evaluation:002,50,50,0.0
heldout_evaluation,2,heldout_evaluation:002,51,51,0.0
heldout_evaluation,2,heldout_evaluation:002,52,52,0.0
heldout_evaluation,2,heldout_evaluation:002,53,53,0.0
