controller_group,seed,split,task_key,time_s,v_mps,SOC,P_dem_kw,P_batt_kw,battery_limit_usage,engine_on,constraint_flags,confidence,distribution_confidence,safety_margin_confidence,stability_confidence,distribution_risk,top_ood_feature,top_ood_z,pre_gate_delta_P_eng_on_kw,final_delta_P_eng_on_kw,pre_gate_delta_SOC_ref,final_delta_SOC_ref,action_attenuation_ratio,fallback_active,direction_suppression_active,reward
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,46,0.0,0.4315385475896963,0.0,1.05,0.03141110888499644,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.257589057260882
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,47,0.0,0.4311496587008074,0.0,1.05,0.03147335488727342,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.2638112794831042
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,48,0.0,0.4307607698119185,0.0,1.05,0.03153584807968383,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.2700335017053264
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,49,0.0,0.43037188092302964,0.0,1.05,0.031598589937612276,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.107770562171936,1.107770562171936,0.0022601604461669924,0.0022601604461669924,1.0,0.0,0.0,-1.2762557239275485
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,50,0.0,0.42998299203414075,0.0,1.05,0.031661581948208124,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.2827572924519224
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,51,0.0,0.42959410314525187,0.0,1.05,0.03172482561050298,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.2887591183640534
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,52,0.0,0.429205214256363,0.0,1.05,0.03178832243552965,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.2949813405862756
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,53,0.0,0.4288163253674741,0.0,1.05,0.03185207394644241,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.3012035628084977
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,54,0.0,0.4284274364785852,0.0,1.05,0.03191608167863888,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.3074257850307198
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,55,0.0,0.42803854758969634,0.0,1.05,0.03198034717988323,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.313648007252942
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,56,0.0,0.42764965870080746,0.0,1.05,0.03204487201043096,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.319870229475164
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,57,0.0,0.4272607698119186,0.0,1.05,0.032109657743155134,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.3260924516973862
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,58,0.0,0.4268718809230297,0.0,1.05,0.032174705963674256,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.3323146739196083
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,59,0.0,0.4264829920341408,0.0,1.05,0.03224001827048158,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.1923446357250214,1.1923446357250214,0.0021747468411922456,0.0021747468411922456,1.0,0.0,0.0,-1.3385368961418305
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,60,0.0,0.4260941031452519,0.0,1.05,0.03230559627507603,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.3449186279036567
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,61,0.0,0.42570521425636304,0.0,1.05,0.03237144160209481,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.3510340270391403
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,62,0.0,0.42531632536747416,0.0,1.05,0.032437555889447516,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.3572562492613625
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,63,0.0,0.4249274364785853,0.0,1.05,0.03250394078845194,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.3634784714835846
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,64,0.0,0.4245385475896964,0.0,1.05,0.03257059796397161,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.3697006937058067
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,65,0.0,0.4241496587008075,0.0,1.05,0.03263752909455493,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.3759229159280288
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,66,0.0,0.4237607698119186,0.0,1.05,0.03270473587257606,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.382145138150251
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,67,0.0,0.42337188092302974,0.0,1.05,0.03277222000437761,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.388367360372473
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,68,0.0,0.42298299203414086,0.0,1.05,0.032839983210415015,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.3945895825946952
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,69,1.2899999618530273,0.42038578925290865,5.428723486435062,7.012447509326995,0.21977696528918145,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2453936338424683,1.2453936338424683,0.0021735383570194245,0.0021735383570194245,1.0,0.0,0.0,-1.4385298060981413
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,70,3.0299999713897705,0.42406374680695563,15.718122886129464,-9.930485395926862,0.24112151163689918,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.7453936338424683,0.7453936338424683,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.5071195094161223
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,71,4.46999979019165,0.4276261729898871,20.30015128203812,-9.618550693914862,0.234384706261691,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.24539363384246826,0.24539363384246826,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.3650162201399567
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,72,5.840000152587891,0.43107677125713767,25.67029198681479,-9.316615321576503,0.22781821764800386,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.25460636615753174,-0.25460636615753174,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.3167949370548433
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,73,7.199999809265137,0.43441912179756775,31.546346305390028,-9.024346459161288,0.22141870468237926,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7546063661575317,-0.7546063661575317,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.2716977298303374
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,74,8.520000457763672,0.4376566859130219,36.665773044600925,-8.741423111726283,0.2151828401692269,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2546063661575317,-1.2546063661575317,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.2273579658700307
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,75,10.039999961853027,0.4407910129572044,47.68242014400195,-8.46268301929265,0.2089874774084189,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.7546063661575317,-1.7546063661575317,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.193867062040066
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,76,11.880000114440918,0.4424763895968621,64.8696901381283,-4.55051692707566,0.11272484157145875,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.2546063661575317,-2.2546063661575317,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.1867206867115454
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,77,12.930000305175781,0.4454553506974652,48.59170124793143,-8.043194971628498,0.199578324730529,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.2960352897644043,-2.2960352897644043,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.1194327775800599
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,78,14.039999961853027,0.4483385513198574,54.76864499410236,-7.784641680458825,0.1937355817350622,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.2960352897644043,-2.2960352897644043,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.082420838672829
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,79,15.130000114440918,0.4511292647622597,58.568588527377166,-7.534926294486154,0.1880607041534514,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-2.2960352897644043,-2.2960352897644043,0.0013861146569252014,0.0013861146569252014,1.0,0.0,0.0,-1.0280288895127088
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,80,17.030000686645508,0.44077839265835156,96.28351339971881,27.947354680551932,0.7616748532411224,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.7960352897644043,-1.7960352897644043,0.0003861146569252014,0.0003861146569252014,1.0,0.0,0.0,-1.223088801752711
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,81,18.6200008392334,0.43164171244828736,93.20189437314296,24.669036567173368,0.7061950594464093,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-1.2960352897644043,-1.2960352897644043,-0.0006138853430747986,-0.0006138853430747986,1.0,0.0,0.0,-1.3675326890742319
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,82,20.579999923706055,0.41927908610895076,120.19904110862079,33.37909111620885,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7960352897644043,-0.7960352897644043,-0.0016138853430747986,-0.0016138853430747986,1.0,0.0,0.0,-5.968618732323231
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,83,21.770000457763672,0.4109005621471139,91.25853408249172,22.622014696959457,0.7232692746612026,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.2960352897644043,-0.2960352897644043,-0.00186301589012146,-0.00186301589012146,1.0,0.0,0.0,-1.6974965026372637
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,84,23.229999542236328,0.3998438600859993,111.63009673634292,29.85309556500936,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.2039647102355957,0.2039647102355957,-0.00186301589012146,-0.00186301589012146,1.0,0.0,0.0,-6.27705461905456
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,85,24.479999542236328,0.40406606214656543,107.10701324718984,-11.399945563528513,0.2713970068183184,1.0,2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.7039647102355957,0.7039647102355957,-0.00186301589012146,-0.00186301589012146,1.0,0.0,0.0,-5.80261812608491
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,86,26.200000762939453,0.39343968045585576,142.30980338137422,28.69123056491612,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2039647102355957,1.2039647102355957,-0.00186301589012146,-0.00186301589012146,1.0,0.0,0.0,-6.380056747136821
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,87,26.010000228881836,0.3978638746808891,33.420250460503,-11.94532440758999,0.28308596134863667,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.281898409128189,1.281898409128189,-0.00186301589012146,-0.00186301589012146,1.0,0.0,0.0,-1.86487355144384
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,88,25.700000762939453,0.4021485015538344,26.158259718111797,-11.568492556952448,0.2750206713897479,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.281898409128189,1.281898409128189,-0.00186301589012146,-0.00186301589012146,1.0,0.0,0.0,-1.7848254762406053
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,89,25.3799991607666,0.4062980715573537,25.105837065662804,-11.203839009502024,0.2673050290550697,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.281898409128189,1.281898409128189,-0.00186301589012146,-0.00186301589012146,1.0,0.0,0.0,-1.7162255059818834
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,90,25.469999313354492,0.4103484306644514,47.89338894728284,-10.935969589163884,0.26195145594590225,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.7818984091281891,0.7818984091281891,-0.00086301589012146,-0.00086301589012146,1.0,0.0,0.0,-1.6858275903794744
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,91,25.729999542236328,0.41430275855464194,58.01460530215423,-10.6766853035144,0.256737103526376,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.2818984091281891,0.2818984091281891,0.00013698410987854,0.00013698410987854,1.0,0.0,0.0,-1.6375381666009847
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,92,25.469999313354492,0.41816412964930266,28.558909467061603,-10.425701955583916,0.2516590162254951,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.2181015908718109,-0.2181015908718109,0.00113698410987854,0.00113698410987854,1.0,0.0,0.0,-1.5301531168111555
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,93,25.540000915527344,0.4219355168009198,46.95595676384887,-10.182745309366213,0.24671426924481052,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7181015908718109,-0.7181015908718109,0.00213698410987854,0.00213698410987854,1.0,0.0,0.0,-1.4977356477483708
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,94,26.010000228881836,0.42165431346409044,70.65249554761971,0.7592490094392782,0.023929153253285988,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7922504246234894,-0.7922504246234894,0.00313698410987854,0.00313698410987854,1.0,0.0,0.0,-1.5171686002306926
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,95,26.0,0.4253788562577599,43.55202382452169,-10.056265542907472,0.24447677650068864,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7922504246234894,-0.7922504246234894,0.00413698410987854,0.00413698410987854,1.0,0.0,0.0,-1.4367912595598435
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,96,25.700000762939453,0.42898993198816676,26.715674023180213,-9.749904472098587,0.2378904761932019,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7922504246234894,-0.7922504246234894,0.004250292181968689,0.004250292181968689,1.0,0.0,0.0,-1.3529677302057097
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,97,25.559999465942383,0.4324876208825682,35.361987080097634,-9.443760014883955,0.2312357221235184,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7922504246234894,-0.7922504246234894,0.004250292181968689,0.004250292181968689,1.0,0.0,0.0,-1.308915235449698
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,98,26.34000015258789,0.4248083641813931,89.45192223999031,20.733993093172682,0.6185024519205069,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7922504246234894,-0.7922504246234894,0.004250292181968689,0.004250292181968689,1.0,0.0,0.0,-1.4742793811414667
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,99,25.389999389648438,0.42756994590251934,-9.19243519217085,-7.456270647040754,0.18182626512278813,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.7922504246234894,-0.7922504246234894,0.004250292181968689,0.004250292181968689,1.0,0.0,0.0,-1.3739307118977215
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,100,21.860000610351562,0.4405872052603203,-126.87918389317954,-35.14660026606261,0.8593888678548092,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,-0.2922504246234894,-0.2922504246234894,0.0032502921819686894,0.0032502921819686894,1.0,0.0,0.0,-1.1290978200577606
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,101,17.360000610351562,0.4516146517948658,-137.08567235730123,-29.774105643272936,0.7374115376393525,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.20774957537651062,0.20774957537651062,0.0022502921819686893,0.0022502921819686893,1.0,0.0,0.0,-0.9269305882983018
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,102,12.859999656677246,0.45951368424684785,-102.26391794519557,-21.327387620351526,0.5340469904404455,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.7077495753765106,0.7077495753765106,0.0012502921819686893,0.0012502921819686893,1.0,0.0,0.0,-0.7197445853534437
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,103,8.569999694824219,0.46453154933952645,-64.72193055862866,-13.548235750232207,0.34195918547169213,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.2077495753765106,1.2077495753765106,0.0002502921819686893,0.0002502921819686893,1.0,0.0,0.0,-0.6115428736719268
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,104,5.019999980926514,0.4672431562461858,-30.272658116435903,-7.321338647980167,0.18573244640843936,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.7077495753765106,1.7077495753765106,-0.0007497078180313107,-0.0007497078180313107,1.0,0.0,0.0,-0.5606639239932961
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,105,0.9599999785423279,0.469168085262919,-6.818529903630146,-5.19730834517967,0.1322124688882254,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.2077495753765106,2.2077495753765106,-0.0017497078180313107,-0.0017497078180313107,1.0,0.0,0.0,-0.5291498371137386
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,106,0.0,0.4687791963740301,-0.0,1.05,0.026409397553729435,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.5981112122535706,2.5981112122535706,-0.0027497078180313108,-0.0027497078180313108,1.0,0.0,0.0,-0.5340946867809094
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,107,0.0,0.4683903074851412,0.0,1.05,0.02645338460989119,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.5981112122535706,2.5981112122535706,-0.003749707818031311,-0.003749707818031311,1.0,0.0,0.0,-0.5398600775276927
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,108,0.0,0.4680014185962523,0.0,1.05,0.026497518438742863,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.5981112122535706,2.5981112122535706,-0.004749707818031311,-0.004749707818031311,1.0,0.0,0.0,-0.5465196174741561
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,109,0.0,0.46761252970736344,0.0,1.05,0.02654179977612215,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.5981112122535706,2.5981112122535706,-0.005749707818031311,-0.005749707818031311,1.0,0.0,0.0,-0.5532925833465454
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,110,0.0,0.46722364081847456,0.0,1.05,0.026586229362793777,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.5738293528556824,2.5738293528556824,-0.004866653680801392,-0.004866653680801392,1.0,0.0,0.0,-0.5595681732454274
old_no_gate,20260706,stress_combined_low_soc_mass_uphill,stress_combined_low_soc_mass_uphill:000,111,0.0,0.4668347519295857,0.0,1.05,0.026630807944490773,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,2.5738293528556824,2.5738293528556824,-0.004866653680801392,-0.004866653680801392,1.0,0.0,0.0,-0.5656895947685346
